,date,platform,country,country_x_language,media,campaign_id,campaign_name,ad_id,ad_name,short_ad_name,ad_type,ad_creative_type,spend,impressions,clicks,installs,sales,purchases (D0),purchases (D7),purchases_value (D0),purchases_value (D7)
8612,2022-06-02,iOS,NO,NO-it,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001328,IT_202102_S_S_BEFORE-AFTER_SOCIAL-PROOF_LIGHT,BEFORE-AFTER_SOCIAL-PROOF_LIGHT_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,2022-06-02,iOS,NO,NO-it,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001694,IT_202112_C_M_CHALLENGE-30D_SOCIAL-PROOF_CONCAT,CHALLENGE-30D_SOCIAL-PROOF_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
9559,2022-06-02,iOS,NO,NO-it,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001690,IT_202110_V_S_PRODUCT-DEMO_HOWTO_HOOK1,PRODUCT-DEMO_HOWTO_HOOK1_IT,REWARD,VIDEO_PLAY,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
11361,2022-06-02,iOS,NO,NO-it,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001326,IT_202103_S_XL_PHOTO-SCAN_PROBLEM-SOLUTION_LOOPED,PHOTO-SCAN_PROBLEM-SOLUTION_LOOPED_IT,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14155,2022-06-02,iOS,NO,NO-it,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001709,IT_202105_C_M_GROCERY-LIST_MOTIVATION_LIGHT,GROCERY-LIST_MOTIVATION_LIGHT_IT,REWARD,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14558,2022-06-02,iOS,NO,NO-it,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002173,IT_202111_C_M_GROCERY-LIST_CONVENIENCE_LOOPED,GROCERY-LIST_CONVENIENCE_LOOPED_IT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15575,2022-06-02,iOS,NO,NO-it,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000521,IT_202111_V_S_STREAK-REWARD_RESULTS_DARK,STREAK-REWARD_RESULTS_DARK_IT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,2022-06-02,iOS,NO,NO-jp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001055,JP_202106_S_M_PHOTO-SCAN_SOCIAL-PROOF_DARK,PHOTO-SCAN_SOCIAL-PROOF_DARK_JP,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4393,2022-06-02,iOS,NO,NO-jp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001056,JP_202103_S_XL_PORTION-GUIDE_GAMIFICATION_HOOK1,PORTION-GUIDE_GAMIFICATION_HOOK1_JP,GRAPHIC,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9157,2022-06-02,iOS,NO,NO-jp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001054,JP_202106_V_M_EDUCATIONAL-TIPS_RESULTS_LIGHT,EDUCATIONAL-TIPS_RESULTS_LIGHT_JP,GRAPHIC,VIDEO_PLAY,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4307,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002150,NL_202109_C_L_PHOTO-SCAN_HOWTO_HOOK2,PHOTO-SCAN_HOWTO_HOOK2_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5395,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002366,NL_202110_V_M_FOODSWAP_FEATURE-FOCUS_SUBTITLED,FOODSWAP_FEATURE-FOCUS_SUBTITLED_NL,GRAPHIC,VIDEO_PLAY,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
7076,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000025,NL_202103_C_XL_GROCERY-LIST_SOCIAL-PROOF_HOOK1,GROCERY-LIST_SOCIAL-PROOF_HOOK1_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002435,NL_202103_S_XL_CHALLENGE-30D_SOCIAL-PROOF_HOOK2,CHALLENGE-30D_SOCIAL-PROOF_HOOK2_NL,REWARD,VIDEO_PLAY,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8209,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002380,NL_202110_V_M_FOODSWAP_FEATURE-FOCUS_SUBTITLED,FOODSWAP_FEATURE-FOCUS_SUBTITLED_NL,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8770,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002393,NL_202110_V_M_FOODSWAP_FEATURE-FOCUS_SUBTITLED,FOODSWAP_FEATURE-FOCUS_SUBTITLED_NL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13094,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002466,NL_202103_S_XL_CHALLENGE-30D_SOCIAL-PROOF_HOOK2,CHALLENGE-30D_SOCIAL-PROOF_HOOK2_NL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13260,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002437,NL_202108_V_S_BEFORE-AFTER_RESULTS_CTAEND,BEFORE-AFTER_RESULTS_CTAEND_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13765,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002436,NL_202102_V_L_FOODSWAP_VALUE-PROP_SUBTITLED,FOODSWAP_VALUE-PROP_SUBTITLED_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14089,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001242,NL_202109_V_XL_PRODUCT-DEMO_PROBLEM-SOLUTION_DARK,PRODUCT-DEMO_PROBLEM-SOLUTION_DARK_NL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15375,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000026,NL_202103_C_M_WATER-TRACK_GAMIFICATION_LIGHT,WATER-TRACK_GAMIFICATION_LIGHT_NL,GRAPHIC,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15693,2022-06-02,iOS,NO,NO-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001513,NL_202107_S_M_PHOTO-SCAN_PROBLEM-SOLUTION_CTAEND,PHOTO-SCAN_PROBLEM-SOLUTION_CTAEND_NL,GRAPHIC,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001697,NO_202109_V_XL_BARCODE-SCAN_PROBLEM-SOLUTION_LOOPED,BARCODE-SCAN_PROBLEM-SOLUTION_LOOPED_NO,REWARD,PLAY,0.0,99.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002291,NO_202107_C_L_UGC-LIVINGROOM_SOCIAL-PROOF_LIGHT,UGC-LIVINGROOM_SOCIAL-PROOF_LIGHT_NO,REWARD,PLAY,28.92217754725,6466.0,5766.0,4.0,2.0,2.0,2.0,46.1135995,46.1135995
336,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001715,NO_202105_S_XL_FOODSWAP_ONBOARDING_CONCAT,FOODSWAP_ONBOARDING_CONCAT_NO,REWARD,VIDEO_PLAY,0.0,1234.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0
594,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000133,NO_202102_S_S_QUIZ-INTERACTIVE_MOTIVATION_CTAEND,QUIZ-INTERACTIVE_MOTIVATION_CTAEND_NO,REWARD,VIDEO_PLAY,0.0,62.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
874,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002304,NO_202107_C_L_UGC-LIVINGROOM_SOCIAL-PROOF_LIGHT,UGC-LIVINGROOM_SOCIAL-PROOF_LIGHT_NO,GRAPHIC,VIDEO_PLAY,0.0,96.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002316,NO_202107_C_L_UGC-LIVINGROOM_SOCIAL-PROOF_LIGHT,UGC-LIVINGROOM_SOCIAL-PROOF_LIGHT_NO,GRAPHIC,PLAY,9.1635918095,354.0,319.0,1.0,0.0,0.0,0.0,0.0,0.0
1430,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000058,NO_202102_S_S_QUIZ-INTERACTIVE_MOTIVATION_CTAEND,QUIZ-INTERACTIVE_MOTIVATION_CTAEND_NO,REWARD,VIDEO_PLAY,11.6939841139,3197.0,2812.0,2.0,0.0,0.0,0.0,0.0,0.0
1433,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000777,NO_202108_V_M_FOODSWAP_PROBLEM-SOLUTION_SUBTITLED,FOODSWAP_PROBLEM-SOLUTION_SUBTITLED_NO,GRAPHIC,PLAY,0.0,365.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000068,NO_202111_V_M_BARCODE-SCAN_ONBOARDING_HOOK1,BARCODE-SCAN_ONBOARDING_HOOK1_NO,REWARD,PLAY,22.040927472499998,1081.0,979.0,3.0,1.0,1.0,1.0,15.3513,15.3513
1621,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001217,NO_202109_C_XL_PORTION-GUIDE_GAMIFICATION_CTAEND,PORTION-GUIDE_GAMIFICATION_CTAEND_NO,GRAPHIC,VIDEO_PLAY,0.0,267.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000702,NO_202103_S_M_UGC-KITCHEN_HOWTO_HOOK2,UGC-KITCHEN_HOWTO_HOOK2_NO,REWARD,VIDEO_PLAY,0.0,149.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000061,NO_202103_S_M_UGC-KITCHEN_HOWTO_HOOK2,UGC-KITCHEN_HOWTO_HOOK2_NO,GRAPHIC,PLAY,8.3388926823,1704.0,1444.0,1.0,0.0,0.0,0.0,0.0,0.0
2198,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000708,NO_202101_C_XL_PHOTO-SCAN_GAMIFICATION_CTAEND,PHOTO-SCAN_GAMIFICATION_CTAEND_NO,GRAPHIC,PLAY,0.0,523.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001251,NO_202105_C_S_FOODSWAP_PROBLEM-SOLUTION_SUBTITLED,FOODSWAP_PROBLEM-SOLUTION_SUBTITLED_NO,REWARD,VIDEO_PLAY,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000141,NO_202101_C_XL_PHOTO-SCAN_GAMIFICATION_CTAEND,PHOTO-SCAN_GAMIFICATION_CTAEND_NO,GRAPHIC,VIDEO_PLAY,0.0,119.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000129,NO_202104_S_XL_FOODSWAP_HOWTO_DARK,FOODSWAP_HOWTO_DARK_NO,GRAPHIC,VIDEO_PLAY,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001218,NO_202105_C_S_FOODSWAP_PROBLEM-SOLUTION_SUBTITLED,FOODSWAP_PROBLEM-SOLUTION_SUBTITLED_NO,GRAPHIC,PLAY,0.0,52.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000770,NO_202103_S_XL_PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED,PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED_NO,GRAPHIC,PLAY,0.0,890.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001717,NO_202111_V_L_WATER-TRACK_VALUE-PROP_CONCAT,WATER-TRACK_VALUE-PROP_CONCAT_NO,REWARD,VIDEO_PLAY,4.2186378763,324.0,272.0,1.0,0.0,0.0,0.0,0.0,0.0
4291,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001744,NO_202109_C_S_UGC-KITCHEN_CONVENIENCE_LIGHT,UGC-KITCHEN_CONVENIENCE_LIGHT_NO,GRAPHIC,VIDEO_PLAY,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002176,NO_202107_C_M_PRODUCT-DEMO_HOWTO_CONCAT,PRODUCT-DEMO_HOWTO_CONCAT_NO,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4807,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000067,NO_202106_V_L_STREAK-REWARD_VALUE-PROP_DARK,STREAK-REWARD_VALUE-PROP_DARK_NO,REWARD,VIDEO_PLAY,0.0,3340.0,2849.0,0.0,0.0,0.0,0.0,0.0,0.0
5162,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000064,NO_202101_C_XL_PHOTO-SCAN_GAMIFICATION_CTAEND,PHOTO-SCAN_GAMIFICATION_CTAEND_NO,REWARD,VIDEO_PLAY,20.5263358062,1622.0,1465.0,3.0,0.0,0.0,0.0,0.0,0.0
5309,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000817,NO_202102_C_L_FOODSWAP_RESULTS_HOOK2,FOODSWAP_RESULTS_HOOK2_NO,GRAPHIC,VIDEO_PLAY,0.0,289.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0
5360,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001255,NO_202110_S_M_PHOTO-SCAN_MOTIVATION_SUBTITLED,PHOTO-SCAN_MOTIVATION_SUBTITLED_NO,GRAPHIC,PLAY,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001695,NO_202102_V_L_WATER-TRACK_MOTIVATION_SUBTITLED,WATER-TRACK_MOTIVATION_SUBTITLED_NO,GRAPHIC,VIDEO_PLAY,0.0,206.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
6178,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000782,NO_202103_S_XL_PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED,PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED_NO,GRAPHIC,PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6577,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001778,NO_202109_V_XL_BARCODE-SCAN_PROBLEM-SOLUTION_LOOPED,BARCODE-SCAN_PROBLEM-SOLUTION_LOOPED_NO,REWARD,VIDEO_PLAY,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6672,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002200,NO_202107_C_M_PRODUCT-DEMO_HOWTO_CONCAT,PRODUCT-DEMO_HOWTO_CONCAT_NO,REWARD,VIDEO_PLAY,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
7032,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001693,NO_202109_C_S_UGC-KITCHEN_CONVENIENCE_LIGHT,UGC-KITCHEN_CONVENIENCE_LIGHT_NO,REWARD,PLAY,0.0,213.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
7869,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001215,NO_202109_S_M_UGC-OUTDOOR_SOCIAL-PROOF_DARK,UGC-OUTDOOR_SOCIAL-PROOF_DARK_NO,REWARD,VIDEO_PLAY,0.0,43.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8284,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000063,NO_202111_C_M_STREAK-REWARD_SOCIAL-PROOF_HOOK1,STREAK-REWARD_SOCIAL-PROOF_HOOK1_NO,GRAPHIC,PLAY,6.087637330050001,3188.0,2828.0,2.0,0.0,0.0,0.0,0.0,0.0
8508,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002297,NO_202101_S_S_UGC-LIVINGROOM_RESULTS_SUBTITLED,UGC-LIVINGROOM_RESULTS_SUBTITLED_NO,REWARD,VIDEO_PLAY,0.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8530,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001773,NO_202109_C_S_UGC-KITCHEN_CONVENIENCE_LIGHT,UGC-KITCHEN_CONVENIENCE_LIGHT_NO,REWARD,VIDEO_PLAY,0.0,236.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
8653,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001754,NO_202105_S_XL_FOODSWAP_ONBOARDING_CONCAT,FOODSWAP_ONBOARDING_CONCAT_NO,GRAPHIC,VIDEO_PLAY,0.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8793,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000722,NO_202102_S_S_QUIZ-INTERACTIVE_MOTIVATION_CTAEND,QUIZ-INTERACTIVE_MOTIVATION_CTAEND_NO,REWARD,VIDEO_PLAY,13.173939835999999,871.0,792.0,2.0,1.0,1.0,1.0,9.7310185,9.7310185
9151,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000130,NO_202111_V_M_BARCODE-SCAN_ONBOARDING_HOOK1,BARCODE-SCAN_ONBOARDING_HOOK1_NO,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9531,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000713,NO_202106_V_L_STREAK-REWARD_VALUE-PROP_DARK,STREAK-REWARD_VALUE-PROP_DARK_NO,REWARD,VIDEO_PLAY,0.0,169.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0
9619,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000059,NO_202101_C_M_STREAK-REWARD_MOTIVATION_SUBTITLED,STREAK-REWARD_MOTIVATION_SUBTITLED_NO,REWARD,VIDEO_PLAY,45.1176327415,8255.0,7447.0,8.0,0.0,0.0,0.0,0.0,0.0
9645,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000771,NO_202102_C_L_FOODSWAP_RESULTS_HOOK2,FOODSWAP_RESULTS_HOOK2_NO,GRAPHIC,PLAY,0.0,336.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
9871,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000796,NO_202102_C_L_FOODSWAP_RESULTS_HOOK2,FOODSWAP_RESULTS_HOOK2_NO,GRAPHIC,VIDEO_PLAY,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
10064,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000800,NO_202102_C_M_WATER-TRACK_PROBLEM-SOLUTION_LOOPED,WATER-TRACK_PROBLEM-SOLUTION_LOOPED_NO,REWARD,VIDEO_PLAY,0.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
10121,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001762,NO_202102_V_L_WATER-TRACK_MOTIVATION_SUBTITLED,WATER-TRACK_MOTIVATION_SUBTITLED_NO,GRAPHIC,VIDEO_PLAY,0.0,400.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0
10126,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000135,NO_202101_C_M_STREAK-REWARD_MOTIVATION_SUBTITLED,STREAK-REWARD_MOTIVATION_SUBTITLED_NO,GRAPHIC,VIDEO_PLAY,0.0,248.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
10254,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001257,NO_202109_C_XL_PORTION-GUIDE_GAMIFICATION_CTAEND,PORTION-GUIDE_GAMIFICATION_CTAEND_NO,REWARD,VIDEO_PLAY,0.0,74.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
10263,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002290,NO_202101_S_S_UGC-LIVINGROOM_RESULTS_SUBTITLED,UGC-LIVINGROOM_RESULTS_SUBTITLED_NO,REWARD,PLAY,19.52903433745,4568.0,4104.0,3.0,0.0,0.0,0.0,0.0,0.0
10290,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000821,NO_202102_C_M_WATER-TRACK_PROBLEM-SOLUTION_LOOPED,WATER-TRACK_PROBLEM-SOLUTION_LOOPED_NO,REWARD,VIDEO_PLAY,0.0,225.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
10610,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001258,NO_202109_S_M_UGC-OUTDOOR_SOCIAL-PROOF_DARK,UGC-OUTDOOR_SOCIAL-PROOF_DARK_NO,GRAPHIC,PLAY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10716,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000820,NO_202108_V_M_FOODSWAP_PROBLEM-SOLUTION_SUBTITLED,FOODSWAP_PROBLEM-SOLUTION_SUBTITLED_NO,GRAPHIC,PLAY,0.0,288.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0
11064,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000772,NO_202102_C_M_WATER-TRACK_PROBLEM-SOLUTION_LOOPED,WATER-TRACK_PROBLEM-SOLUTION_LOOPED_NO,GRAPHIC,PLAY,9.3982313129,797.0,722.0,1.0,1.0,1.0,1.0,15.4109995,15.4109995
11189,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002151,NO_202107_C_M_PRODUCT-DEMO_HOWTO_CONCAT,PRODUCT-DEMO_HOWTO_CONCAT_NO,REWARD,VIDEO_PLAY,0.0,160.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
11550,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001236,NO_202109_C_XL_PORTION-GUIDE_GAMIFICATION_CTAEND,PORTION-GUIDE_GAMIFICATION_CTAEND_NO,GRAPHIC,VIDEO_PLAY,0.0,57.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
11572,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000144,NO_202103_S_M_UGC-KITCHEN_HOWTO_HOOK2,UGC-KITCHEN_HOWTO_HOOK2_NO,REWARD,VIDEO_PLAY,6.77526811095,44.0,40.0,1.0,1.0,1.0,1.0,30.7622995,30.7622995
