,date,platform,country,country_x_language,media,campaign_id,campaign_name,ad_id,ad_name,short_ad_name,ad_type,ad_creative_type,spend,impressions,clicks,installs,sales,purchases (D0),purchases (D7),purchases_value (D0),purchases_value (D7)
15321,2022-06-03,iOS,NL,NL-nl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001514,NL_202102_V_L_QUIZ-INTERACTIVE_SOCIAL-PROOF_LIGHT,QUIZ-INTERACTIVE_SOCIAL-PROOF_LIGHT_NL,REWARD,PLAY,0.0,41.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
15361,2022-06-03,iOS,NL,NL-nl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000725,NL_202103_S_M_BARCODE-SCAN_FEATURE-FOCUS_LOOPED,BARCODE-SCAN_FEATURE-FOCUS_LOOPED_NL,GRAPHIC,VIDEO_PLAY,0.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
15463,2022-06-03,iOS,NL,NL-nl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001241,NL_202104_V_L_CHALLENGE-30D_ONBOARDING_LOOPED,CHALLENGE-30D_ONBOARDING_LOOPED_NL,REWARD,VIDEO_PLAY,0.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
15644,2022-06-03,iOS,NL,NL-nl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000740,NL_202103_C_M_WATER-TRACK_GAMIFICATION_LIGHT,WATER-TRACK_GAMIFICATION_LIGHT_NL,REWARD,VIDEO_PLAY,2.6257911867600003,1970.0,1645.0,2.0,0.0,0.0,0.0,0.0,0.0
15786,2022-06-03,iOS,NL,NL-nl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001244,NL_202105_S_S_CALORIE-GOAL_FEATURE-FOCUS_DARK,CALORIE-GOAL_FEATURE-FOCUS_DARK_NL,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001696,PL_202105_C_M_PRODUCT-DEMO_MOTIVATION_LIGHT,PRODUCT-DEMO_MOTIVATION_LIGHT_PL,REWARD,VIDEO_PLAY,0.0,42.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001736,PL_202103_C_XL_TESTIMONIAL_CONVENIENCE_LOOPED,TESTIMONIAL_CONVENIENCE_LOOPED_PL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
372,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002153,PL_202106_V_M_RECIPE-DEMO_RESULTS_CTAEND,RECIPE-DEMO_RESULTS_CTAEND_PL,REWARD,VIDEO_PLAY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002288,PL_202107_C_XL_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_PL,GRAPHIC,VIDEO_PLAY,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001229,PL_202112_S_S_UGC-KITCHEN_SOCIAL-PROOF_DARK,UGC-KITCHEN_SOCIAL-PROOF_DARK_PL,REWARD,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001740,PL_202105_C_M_PRODUCT-DEMO_MOTIVATION_LIGHT,PRODUCT-DEMO_MOTIVATION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001226,PL_202106_S_M_TESTIMONIAL_GAMIFICATION_LOOPED,TESTIMONIAL_GAMIFICATION_LOOPED_PL,GRAPHIC,VIDEO_PLAY,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001245,PL_202106_S_M_TESTIMONIAL_GAMIFICATION_LOOPED,TESTIMONIAL_GAMIFICATION_LOOPED_PL,REWARD,VIDEO_PLAY,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002289,PL_202109_C_XL_PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT,PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,84.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
4939,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001702,PL_202103_C_XL_TESTIMONIAL_CONVENIENCE_LOOPED,TESTIMONIAL_CONVENIENCE_LOOPED_PL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5353,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002302,PL_202109_C_XL_PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT,PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002314,PL_202109_C_XL_PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT,PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6179,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001769,PL_202105_C_M_PRODUCT-DEMO_MOTIVATION_LIGHT,PRODUCT-DEMO_MOTIVATION_LIGHT_PL,REWARD,VIDEO_PLAY,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6494,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001260,PL_202111_V_XL_PHOTO-SCAN_SOCIAL-PROOF_HOOK1,PHOTO-SCAN_SOCIAL-PROOF_HOOK1_PL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6563,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002183,PL_202106_V_M_RECIPE-DEMO_RESULTS_CTAEND,RECIPE-DEMO_RESULTS_CTAEND_PL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6708,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000062,PL_202105_C_M_CHALLENGE-30D_ONBOARDING_SUBTITLED,CHALLENGE-30D_ONBOARDING_SUBTITLED_PL,REWARD,VIDEO_PLAY,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6954,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001214,PL_202111_V_XL_PHOTO-SCAN_SOCIAL-PROOF_HOOK1,PHOTO-SCAN_SOCIAL-PROOF_HOOK1_PL,GRAPHIC,VIDEO_PLAY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8341,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002163,PL_202109_C_XL_STREAK-REWARD_HOWTO_SUBTITLED,STREAK-REWARD_HOWTO_SUBTITLED_PL,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8785,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001238,PL_202111_V_XL_PHOTO-SCAN_SOCIAL-PROOF_HOOK1,PHOTO-SCAN_SOCIAL-PROOF_HOOK1_PL,REWARD,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9028,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002312,PL_202107_C_XL_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_PL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9897,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001212,PL_202112_S_S_UGC-KITCHEN_SOCIAL-PROOF_DARK,UGC-KITCHEN_SOCIAL-PROOF_DARK_PL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10960,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000712,PL_202105_C_M_CHALLENGE-30D_ONBOARDING_SUBTITLED,CHALLENGE-30D_ONBOARDING_SUBTITLED_PL,REWARD,VIDEO_PLAY,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
11065,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002300,PL_202107_C_XL_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_PL,REWARD,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12809,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001765,PL_202103_C_XL_TESTIMONIAL_CONVENIENCE_LOOPED,TESTIMONIAL_CONVENIENCE_LOOPED_PL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14565,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002152,PL_202109_C_XL_STREAK-REWARD_HOWTO_SUBTITLED,STREAK-REWARD_HOWTO_SUBTITLED_PL,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15716,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001705,PL_202110_C_S_BARCODE-SCAN_SOCIAL-PROOF_CTAEND,BARCODE-SCAN_SOCIAL-PROOF_CTAEND_PL,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15755,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001213,PL_202106_S_M_TESTIMONIAL_GAMIFICATION_LOOPED,TESTIMONIAL_GAMIFICATION_LOOPED_PL,REWARD,VIDEO_PLAY,0.0,48.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
15792,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000145,PL_202105_C_M_CHALLENGE-30D_ONBOARDING_SUBTITLED,CHALLENGE-30D_ONBOARDING_SUBTITLED_PL,REWARD,VIDEO_PLAY,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
16120,2022-06-03,iOS,NL,NL-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002159,PL_202106_V_M_RECIPE-DEMO_RESULTS_CTAEND,RECIPE-DEMO_RESULTS_CTAEND_PL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000890,PT_202108_V_L_CHALLENGE-30D_SOCIAL-PROOF_HOOK1,CHALLENGE-30D_SOCIAL-PROOF_HOOK1_PT,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001522,PT_202103_S_XL_QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND,QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND_PT,GRAPHIC,VIDEO_PLAY,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001231,PT_202101_C_XL_PHOTO-SCAN_SOCIAL-PROOF_CONCAT,PHOTO-SCAN_SOCIAL-PROOF_CONCAT_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001746,PT_202107_C_XL_FOODSWAP_MOTIVATION_LIGHT,FOODSWAP_MOTIVATION_LIGHT_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001228,PT_202103_C_XL_GROCERY-LIST_HOWTO_LIGHT,GROCERY-LIST_HOWTO_LIGHT_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000037,PT_202107_S_S_EDUCATIONAL-TIPS_SOCIAL-PROOF_CONCAT,EDUCATIONAL-TIPS_SOCIAL-PROOF_CONCAT_PT,GRAPHIC,VIDEO_PLAY,6.02921000343,20.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
4186,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001208,PT_202106_C_XL_UGC-KITCHEN_SOCIAL-PROOF_HOOK1,UGC-KITCHEN_SOCIAL-PROOF_HOOK1_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001534,PT_202104_S_M_MEAL-TRACKER_FEATURE-FOCUS_LIGHT,MEAL-TRACKER_FEATURE-FOCUS_LIGHT_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7388,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001567,PT_202103_S_XL_QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND,QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND_PT,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9025,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001722,PT_202102_S_L_FOODSWAP_RESULTS_DARK,FOODSWAP_RESULTS_DARK_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9115,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001205,PT_202108_V_L_CHALLENGE-30D_SOCIAL-PROOF_HOOK1,CHALLENGE-30D_SOCIAL-PROOF_HOOK1_PT,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14060,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001537,PT_202103_S_XL_QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND,QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16127,2022-06-03,iOS,NL,NL-pt,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002177,PT_202107_C_L_UGC-KITCHEN_RESULTS_CTAEND,UGC-KITCHEN_RESULTS_CTAEND_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001019,RU_202105_C_S_PRODUCT-DEMO_CONVENIENCE_LIGHT,PRODUCT-DEMO_CONVENIENCE_LIGHT_RU,REWARD,VIDEO_PLAY,0.88433119066,279.0,242.0,1.0,0.0,0.0,0.0,0.0,0.0
2263,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001030,RU_202110_C_XL_WATER-TRACK_GAMIFICATION_CTAEND,WATER-TRACK_GAMIFICATION_CTAEND_RU,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001021,RU_202110_C_XL_WATER-TRACK_GAMIFICATION_CTAEND,WATER-TRACK_GAMIFICATION_CTAEND_RU,GRAPHIC,PLAY,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3591,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001022,RU_202105_C_S_PRODUCT-DEMO_CONVENIENCE_LIGHT,PRODUCT-DEMO_CONVENIENCE_LIGHT_RU,GRAPHIC,VIDEO_PLAY,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7469,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001026,RU_202111_C_L_RECIPE-DEMO_ONBOARDING_HOOK1,RECIPE-DEMO_ONBOARDING_HOOK1_RU,REWARD,VIDEO_PLAY,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
7717,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001018,RU_202105_S_S_BEFORE-AFTER_CONVENIENCE_HOOK1,BEFORE-AFTER_CONVENIENCE_HOOK1_RU,REWARD,VIDEO_PLAY,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
10763,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001017,RU_202112_V_L_UGC-OUTDOOR_CONVENIENCE_HOOK2,UGC-OUTDOOR_CONVENIENCE_HOOK2_RU,REWARD,VIDEO_PLAY,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12083,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001020,RU_202111_C_L_RECIPE-DEMO_ONBOARDING_HOOK1,RECIPE-DEMO_ONBOARDING_HOOK1_RU,REWARD,VIDEO_PLAY,0.0,456.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0
12455,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001029,RU_202112_V_L_UGC-OUTDOOR_CONVENIENCE_HOOK2,UGC-OUTDOOR_CONVENIENCE_HOOK2_RU,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14557,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001023,RU_202105_S_S_BEFORE-AFTER_CONVENIENCE_HOOK1,BEFORE-AFTER_CONVENIENCE_HOOK1_RU,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15649,2022-06-03,iOS,NL,NL-ru,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001031,RU_202111_C_L_RECIPE-DEMO_ONBOARDING_HOOK1,RECIPE-DEMO_ONBOARDING_HOOK1_RU,REWARD,VIDEO_PLAY,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
776,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002178,SE_202110_V_L_BEFORE-AFTER_VALUE-PROP_DARK,BEFORE-AFTER_VALUE-PROP_DARK_SE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002310,SE_202102_V_S_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_SE,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5085,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001706,SE_202110_S_M_QUIZ-INTERACTIVE_SOCIAL-PROOF_CONCAT,QUIZ-INTERACTIVE_SOCIAL-PROOF_CONCAT_SE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6222,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002157,SE_202110_V_L_BEFORE-AFTER_VALUE-PROP_DARK,BEFORE-AFTER_VALUE-PROP_DARK_SE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6464,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001203,SE_202112_V_M_TESTIMONIAL_GAMIFICATION_LOOPED,TESTIMONIAL_GAMIFICATION_LOOPED_SE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6898,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001204,SE_202111_V_XL_HEALTHY-HABITS_SOCIAL-PROOF_DARK,HEALTHY-HABITS_SOCIAL-PROOF_DARK_SE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12719,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002292,SE_202102_V_S_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_SE,GRAPHIC,VIDEO_PLAY,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14728,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002287,SE_202104_S_XL_GROCERY-LIST_FEATURE-FOCUS_DARK,GROCERY-LIST_FEATURE-FOCUS_DARK_SE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14963,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001712,SE_202105_V_M_STREAK-REWARD_RESULTS_HOOK1,STREAK-REWARD_RESULTS_HOOK1_SE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16145,2022-06-03,iOS,NL,NL-se,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001749,SE_202105_V_S_CHALLENGE-30D_SOCIAL-PROOF_HOOK2,CHALLENGE-30D_SOCIAL-PROOF_HOOK2_SE,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,2022-06-03,iOS,NL,NL-sp,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000462,SP_202109_V_XL_QUIZ-INTERACTIVE_MOTIVATION_CTAEND,QUIZ-INTERACTIVE_MOTIVATION_CTAEND_SP,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,2022-06-03,iOS,NL,NL-sp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002283,SP_202112_S_S_PORTION-GUIDE_VALUE-PROP_HOOK2,PORTION-GUIDE_VALUE-PROP_HOOK2_SP,GRAPHIC,VIDEO_PLAY,0.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,2022-06-03,iOS,NL,NL-sp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001869,SP_202107_S_L_PRODUCT-DEMO_PROBLEM-SOLUTION_HOOK1,PRODUCT-DEMO_PROBLEM-SOLUTION_HOOK1_SP,REWARD,VIDEO_PLAY,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,2022-06-03,iOS,NL,NL-sp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000030,SP_202112_S_S_PORTION-GUIDE_MOTIVATION_CONCAT,PORTION-GUIDE_MOTIVATION_CONCAT_SP,GRAPHIC,PLAY,0.0,55.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,2022-06-03,iOS,NL,NL-sp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000047,SP_202103_S_L_PHOTO-SCAN_ONBOARDING_DARK,PHOTO-SCAN_ONBOARDING_DARK_SP,GRAPHIC,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,2022-06-03,iOS,NL,NL-sp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000018,SP_202101_V_XL_PORTION-GUIDE_SOCIAL-PROOF_CTAEND,PORTION-GUIDE_SOCIAL-PROOF_CTAEND_SP,GRAPHIC,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5911,2022-06-03,iOS,NL,NL-sp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000052,SP_202110_C_S_PRODUCT-DEMO_SOCIAL-PROOF_CTAEND,PRODUCT-DEMO_SOCIAL-PROOF_CTAEND_SP,REWARD,VIDEO_PLAY,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
